,REF,CANTIDAD,TOTAL,PRECIO_PROMEDIO,DESCUENTO_PROMEDIO,ITEM,DESCRIPCION,CATEGORIA,SUBCATEGORIA,VIGENCIA,ORIGEN,ESTILO,MATERIAL,ACABADO,PUESTOS,COLOR,ANCHO,ALTO,FONDO,DESC_LARGA,SUBCATEGORIA_POS,COLOR_POS,MATERIAL_POS
659,XA0401:00026:,54,21605532,654391.5185185185,0.38854335434778764,16966,MESA COMEDOR WELLER,COMEDORES,MESAS DE 6P,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,6.0,CRISTAL,150.0,75.0,90.0,MESA COMEDOR WELLER 150X90 CRISTAL 2C,OTROS,CRISTAL,VIDRIO
870,XA0800:00049:,53,3979514,119221.0625,0.3658401758274014,19040,SILLA COMEDOR SONIAY,COMEDORES,SILLAS DE COMEDOR,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,PLASTICO ,TEXTURA SUAVE,1.0,VERDE,57.0,80.0,48.0,SILLA COMEDOR SONIAY VD,SILLAS DE COMEDOR,OTRO,OTRO
106,D00077:00120:00120,53,13958483,452971.05102040817,0.4013371333522045,19089,CABECERO DINAMARCA,ALCOBAS,TAPIZADOS,NOVEDAD,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,2.0,CAFE,180.0,130.0,15.0,CABECERO DINAMARCA,OTROS,CAFE,MICROFIBRA
765,XA0668:00189:,53,18665609,595957.6226415094,0.4025290790175927,15996,MUEBLE PARA TV STANLEY,SALAS Y SOFAS,CENTROS DE ENTRETENIMIENTO,DESCONTINUADO,IMPORTADO,C+M - CLÁSICO + MODERNO,MADERA LAMINADA,MATE,,ROBLE,179.0,163.0,40.0,CENTRO ENTRET. STANLEY ROBLE 2 COLOR 2C,OTROS,OTRO,MADERA LAMINADA
346,D00985:00069:00069,53,33763435,1330745.4528301887,0.5210009346736653,16197,SOFA LANCER,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,AMARILLO,171.0,85.0,85.0,SOFA LANCER 3P,SOFA 3P,AMARILLO,MICROFIBRA
555,XA0172:00015:,53,15212976,512587.43396226416,0.4405663343301334,15252,MESA COMEDOR WADWORD,COMEDORES,MESAS DE 4P,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,4.0,ACERO/CRISTAL,120.0,75.0,70.0,MESA COMEDOR WADWORD ACERO CRIS TEM 2C,MESAS DE 4P,OTRO,VIDRIO
763,XA0666:00189:,53,5631490,176034.81132075473,0.3964073937037179,15994, MESA CENTRO TILLY,SALAS Y SOFAS,MESAS DE CENTRO,LINEA,IMPORTADO,CONTEMPORÁNEO,VIDRIO,BRILLANTE,,ROBLE,100.0,50.0,50.0,MESA CENTRO TILLY ROBLE 2 COLORES,MESAS DE CENTRO,OTRO,VIDRIO
1037,XY0108:00009:,52,3031918,263545.6964285714,0.7678572430416243,4990,SILLA COMEDOR DIOR,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,CAFE,41.0,90.0,41.0,SILLA COMEDOR DIOR CF LIQUIDACIÓN,SILLAS DE COMEDOR,CAFE,SINTÉTICO
984,XC0111::,52,12152464,382246.93859649124,0.3801653964108837,19483,SILLA AUXILIAR DELICIA,SALAS Y SOFAS,SILLAS AUXILIARES,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,CAMEL,68.0,73.0,54.0,SILLA AUXILIAR DELICIA TELA CAMEL,SILLAS AUXILIARES,OTRO,MICROFIBRA
951,XC0077::,52,6403040,246066.55284552844,0.49588351329484104,19529,MESA DE NOCHE RADNA,ALCOBAS,MESAS DE NOCHE,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,BLANCO/BEIGE,40.0,43.0,35.0,MESA DE NOCHE RADNA BLANCO/BEIGE,OTROS,OTRO,MADERA LAMINADA
502,H01024:00096:00096,52,33615008,1297069.9423076923,0.5003207905344405,15009,SOFA CESAR,SALAS Y SOFAS,SOFA 2P,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,2.0,CAFE,162.0,74.0,84.0,SOFA CESAR 2P,SOFA 2P,CAFE,MICROFIBRA
680,XA0428:00050:,52,1944093,78765.79069767441,0.48971190416848726,17655,PUFF LAVY,SALAS Y SOFAS,PUFF,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,NARANJA,30.0,40.0,30.0,PUFF LAVY PATAS NATURAL NR LIQUIDACIÓN,PUFF,OTRO,MICROFIBRA
918,XC0034:00036:,52,72224073,2367807.653846154,0.4133313567191037,19061,SOFA RECLINABKE JARKA,SALAS Y SOFAS,RECLINABLES,NOVEDAD,IMPORTADO,C+M - CLÁSICO + MODERNO,SINTÉTICO,SUPERFICIES MATES,3.0,BEIGE,205.0,105.0,93.0,SOFA JARKA 3P BG,RECLINABLES,BEIGE,SINTÉTICO
1180,XZ0651:00078:,51,2770116,271579.88958333334,0.7999999186856458,6551,SILLA COMEDOR DANA,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,HUMO,40.0,77.0,47.0,SILLA COMEDOR DANA TELA HM ,SILLAS DE COMEDOR,OTRO,SINTÉTICO
20,BR0030:00200:,51,5730509,185516.72549019608,0.3942222318745053,19433,ESCRITORIO MANAOS,ESTUDIO,ESCRITORIOS,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,NOGAL,136.0,76.0,45.0,ESCRITORIO MANAOS ME07 NGL/GRF,OTROS,OTRO,MADERA LAMINADA
706,XA0527:00001:,51,55703666,1954549.7843137255,0.43856975413867505,17199,SOFA RECLINO WEBB,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,SINTÉTICO,SUPERFICIES MATES,3.0,BLANCO,200.0,100.0,90.0,SOFA RECLINO WEBB 3P BL,RECLINABLES,BLANCO,SINTÉTICO
753,XA0641:00066:,51,25922949,1033225.9042553192,0.4951122750801393,17900,SILLA RECLINO SHAWN,SALAS Y SOFAS,RECLINABLES 1P,DESCONTINUADO,IMPORTADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,89.0,90.0,70.0,SILLA RECLINO SHAWN CF,RECLINABLES 1P,CAFE,MICROFIBRA
558,XA0177:00026:,51,4282557,133774.34,0.36197519390815003,15255, MESA CENTRO WAFIGA,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,CRISTAL,100.0,50.0,50.0,MESA CENTRO WAFIGA 1X50X43 CRISTAL 2C,MESAS DE CENTRO,CRISTAL,VIDRIO
578,XA0228:00001:,51,15690502,534871.8229166666,0.22916654911848325,14335,SOFACAMA ALDAN,SALAS Y SOFAS,SOFA CAMA ABATIBLE,DESCONTINUADO,IMPORTADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,BLANCO,179.0,75.0,114.0,SOFA CAMA ALDAN CON 2 COJINES BL,SOFA CAMA ABATIBLE,BLANCO,MICROFIBRA
1113,XZ0248:00009:,51,5536384,164712.65625,0.3278824081696286,653,SILLA COMEDOR SLASH,COMEDORES,SILLAS DE COMEDOR,LINEA,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,CAFE,41.0,90.0,41.0,SILLA COMEDOR SLASH CF,SILLAS DE COMEDOR,CAFE,SINTÉTICO
791,XA0692:00183:,50,10078251,363139.32,0.44500129626201046,18161,  MESA COMEDOR DOTTIE,COMEDORES,MESAS DE 4P,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,4.0,BLANCO/BEIGE,120.0,76.0,70.0,MESA COMEDOR DOTTIE 120*70 BL/BG 2C,MESAS DE 4P,OTRO,MADERA LAMINADA
90,D00051:00184:00184,50,32389485,1426904.6595744682,0.5456193886537398,18570,SOFA DALIAN,SALAS Y SOFAS,SOFA 3P,NOVEDAD,MANUFACTURADO,CONTEMPORÁNEO,VELVET,TEXTILES SUAVES,3.0,GRIS,189.0,77.0,88.0,SOFA DALIAN 3P,SOFA 3P,GRIS,OTRO
506,H01025:00096:00096,50,35729812,1451588.52,0.5029996055337643,15010,SOFA CESAR,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,187.0,75.0,85.0,SOFA CESAR 3P,SOFA 3P,CAFE,MICROFIBRA
811,XA0712:00028:,50,15976793,719555.74,0.5513350350566043,18382,MESA COMEDOR AGGIE,COMEDORES,MESAS DE 6P,LINEA,IMPORTADO,CONTEMPORÁNEO,CHAPILLA LAMINADA,MATE,6.0,NEGRO/CAFE,160.0,76.0,90.0,MESA COMEDOR AGGIE 160X90X76 NG/CF 2C,OTROS,OTRO,OTRO
73,D00044:00157:,50,8695397,290386.8333333333,0.3996819385688199,18483,MESA DE NOCHE AMAT,ALCOBAS,MESAS DE NOCHE,NOVEDAD,NACIONAL,MODERNO,MADERA LAMINADA,MATE,,HABANO,52.0,54.0,42.0,MESA DE NOCHE AMAT X 2 UNIDADES,OTROS,OTRO,MADERA LAMINADA
619,XA0340:00029:,49,47928490,1794131.4583333333,0.4503505543698931,16921,SOFA RECLINO GLORY,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,2.0,GRIS,170.0,105.0,95.0,SOFA RECLINO GLORY 2P GR,RECLINABLES,GRIS,MICROFIBRA
1203,XZ0723:00026:,49,2815488,96336.95833333333,0.39687360672810995,3107, MESA CENTRO WENOMA,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,CRISTAL,50.0,40.0,50.0,MESA CENTRO WILDA CRISTAL 2C,MESAS DE CENTRO,CRISTAL,VIDRIO
1195,XZ0702:00005:,49,4060142,272760.10869565216,0.6956525019797314,3087,CARRO AUX WALTER,SALAS Y SOFAS,MESA TV,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,NEGRO,60.0,79.0,40.0,CARRO AUXILIAR WALTER NG 2C NO GARANTIA,OTROS,NEGRO,VIDRIO
705,XA0526:00009:,49,51577766,1944077.7346938776,0.45706268155709995,17198,SOFA RECLINO WEBB,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,SINTÉTICO,SUPERFICIES MATES,3.0,CAFE,200.0,100.0,90.0,SOFA RECLINO WEBB 3P CF,RECLINABLES,CAFE,SINTÉTICO
924,XC0040:00040:,49,7586752,250387.02040816325,0.3817840123393018,19448,MESA AUX MARINA,SALAS Y SOFAS,MESAS AUXILIARES,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,GRIS,40.0,50.0,50.0,MESA AUXILIAR MARINA CON PUFF GR/NG 2C,OTROS,GRIS,MADERA LAMINADA
311,D00915:00061:00061,49,35530893,1452105.125,0.4980913838377347,15017,SOFA TOTTI,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,187.0,82.0,80.0,SOFA TOTTI 3P,SOFA 3P,CAFE,MICROFIBRA
1184,XZ0659:00078:,49,4399594,271579.8125,0.6791665528777034,6557,SILLA COMEDOR DARUKA,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,HUMO,45.0,95.0,40.0,SILLA COMEDOR DARUKA TELA HM LIQUIDACIÓN,SILLAS DE COMEDOR,OTRO,SINTÉTICO
880,XA0810:00042:,48,22733621,997926.8541666666,0.5249958221082162,19067,SET COMEDOR EDRIK,COMEDORES,SET 4P,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,4.0,NEGRO/GRIS,150.0,75.0,70.0,COMEDOR EDRIK 4P NG/GR 2C,SET 4P,OTRO,MADERA LAMINADA
1039,XY0138:00045:,48,2078682,136470.76829268291,0.6743865363700383,713,MESA COMP. CADRIAN,ESTUDIO,ESCRITORIOS,DESCONTINUADO,IMPORTADO,MODERNO,MADERA LAMINADA,MATE,,CAFE,67.0,75.0,45.0,MESA COMPUTADOR CADRIAN TABLA AL,OTROS,CAFE,MADERA LAMINADA
1122,XZ0335:00009:,48,3226569,336100.8511904762,0.8000000637562241,648,SILLA DULCINEA,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,44.0,86.0,42.0,SILLA DULCINEA CF 2C,SILLAS DE COMEDOR,CAFE,MICROFIBRA
483,D01656:00130:00130,48,37668045,1606899.8666666667,0.5110794080815655,15075,SOFA CONVINCE,SALAS Y SOFAS,SOFA 3P,LINEA,MANUFACTURADO,MODERNO,SINTÉTICO,SEMI MATE,3.0,NEGRO,201.0,82.0,92.0,SOFA CONVINCE 3P,SOFA 3P,NEGRO,SINTÉTICO
633,XA0373:00123:,48,9349914,255462.08333333334,0.2583335942984345,16403,SILLA AIKEN,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,DISEÑO,90.0,66.0,55.0,SILLA AIKEN TELA DISE�O MUJER,SILLAS AUXILIARES,OTRO,MICROFIBRA
647,XA0381:00029:,48,16199346,606311.3958333334,0.44433670606904346,16931,MESA COMEDOR ALDEN,COMEDORES,MESAS DE 6P,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,CHAPILLA LAMINADA,MATE,6.0,GRIS,160.0,76.0,90.0,MESA COMEDOR ALDEN 160X90 GR 2C,OTROS,GRIS,OTRO
638,XA0373:00123:,48,9349914,255462.08333333334,0.2583335942984345,16403,SILLA AIKEN,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,DISEÑO,90.0,66.0,55.0,SILLA AIKEN TELA DISE�O MUJER,SILLAS AUXILIARES,OTRO,MICROFIBRA
956,XC0082:00029:,48,18133920,671104.159574468,0.39257789729244486,19119,SOFA CAMA MADDEN,SALAS Y SOFAS,SOFA CAMA ABATIBLE,NOVEDAD,IMPORTADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,169.0,76.0,102.0,SOFA CAMA MADDEN 3P GR,SOFA CAMA ABATIBLE,GRIS,MICROFIBRA
1137,XZ0479:00001:,48,2385222,195510.1052631579,0.7578948983625728,4941,SILLA COMEDOR JAMIE,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,BLANCO,45.0,95.0,40.0,SILLA COMEDOR JAMIE BL 2C LIQUIDACIÓN,SILLAS DE COMEDOR,BLANCO,SINTÉTICO
948,XC0073:00201:,48,5643891,192697.2476851852,0.38974295895826505,19466,SILLA AUXILIAR WYUNA,SALAS Y SOFAS,SILLAS AUXILIARES,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,PLASTICO,TEXTURA SUAVE,1.0,ROSADO,61.0,77.0,49.0,SILLA AUX WYUNA RS/GR,SILLAS AUXILIARES,OTRO,OTRO
636,XA0373:00123:,48,9349914,255462.08333333334,0.2583335942984345,16403,SILLA AIKEN,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,DISEÑO,90.0,66.0,55.0,SILLA AIKEN TELA DISE�O MUJER,SILLAS AUXILIARES,OTRO,MICROFIBRA
1237,XZ0869:00044:,48,3826176,228571.01063829788,0.6512861709620974,6094,ESTANTE TV WAKEMEN,SALAS Y SOFAS,MESA TV,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,CRISTAL/NEGRO,83.0,65.0,45.0,ESTANTE TV WAKEMEN CRISTAL NG 2C,OTROS,OTRO,VIDRIO
635,XA0373:00123:,48,9349914,255462.08333333334,0.2583335942984345,16403,SILLA AIKEN,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,DISEÑO,90.0,66.0,55.0,SILLA AIKEN TELA DISE�O MUJER,SILLAS AUXILIARES,OTRO,MICROFIBRA
923,XC0039:00029:,48,24035359,686901.2291666666,0.2674110505988299,19445,MESA CENTRO MARIELA,SALAS Y SOFAS,MESAS DE CENTRO,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,GRIS,100.0,50.0,50.0,MESA CENTRO MARIELA CON 4 PUFF GR 2C,MESAS DE CENTRO,GRIS,MADERA LAMINADA
637,XA0373:00123:,48,9349914,255462.08333333334,0.2583335942984345,16403,SILLA AIKEN,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,DISEÑO,90.0,66.0,55.0,SILLA AIKEN TELA DISE�O MUJER,SILLAS AUXILIARES,OTRO,MICROFIBRA
976,XC0102:00029:,48,3045432,109444.87596899226,0.4202216267954065,19174,PUFF LILIANA,SALAS Y SOFAS,PUFF,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,30.0,40.0,30.0,PUFF LILIANA MADERA 28*28*37 TELA GRIS,PUFF,GRIS,MICROFIBRA
634,XA0373:00123:,48,9349914,255462.08333333334,0.2583335942984345,16403,SILLA AIKEN,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,DISEÑO,90.0,66.0,55.0,SILLA AIKEN TELA DISE�O MUJER,SILLAS AUXILIARES,OTRO,MICROFIBRA
621,XA0343:00009:,47,50804846,1856859.034883721,0.43319284051293006,16924,SOFA RECLINO GLORY,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,2.0,CAFE,170.0,105.0,95.0,SOFA RECLINO GLORY 2P CF,RECLINABLES,CAFE,MICROFIBRA
481,D01656:00129:00129,47,37753690,1627362.1489361702,0.5012877608352444,15075,SOFA CONVINCE,SALAS Y SOFAS,SOFA 3P,LINEA,MANUFACTURADO,MODERNO,SINTÉTICO,SEMI MATE,3.0,BLANCO,201.0,82.0,92.0,SOFA CONVINCE 3P,SOFA 3P,BLANCO,SINTÉTICO
829,XA0730:00029:,47,15502499,562088.3178294573,0.41046452691647184,18437,COMEDOR AUXILIAR DIAM,COMEDORES,SET 4P,DESCONTINUADO,IMPORTADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,4.0,GRIS,79.0,74.0,79.0,COMEDOR AUXILIAR DIAM 2 SILLAS GR 3C,SET 4P,GRIS,MICROFIBRA
477,D01318:00116:00116,47,13282680,523836.9625,0.4617458085887912,15065,SILLA ZAGROS,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,ROJO,70.0,76.0,77.0,SILLA ZAGROS,POLTRONAS,ROJO,MICROFIBRA
23,BR0033:00198:,47,6067411,211809.7659574468,0.3871650489105706,19436,MESA DE CENTRO GAIA,SALAS Y SOFAS,MESAS DE CENTRO,NOVEDAD,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,NOGAL,47.0,40.0,40.0,MESA DE CENTRO GAIA RM01 NGL/BL,MESAS DE CENTRO,OTRO,VIDRIO
824,XA0725:00029:,47,10710975,453862.74468085106,0.48231777854457486,18457,MESA COMEDOR RUDY,COMEDORES,MESAS DE 6P,LINEA,IMPORTADO,CONTEMPORÁNEO,VIDRIO,BRILLANTE,6.0,GRIS,150.0,75.0,90.0,MESA COMEDOR RUDY GRANDE GR 2C,OTROS,GRIS,VIDRIO
1104,XZ0234:00009:,46,1965759,153575.03846153847,0.7000002838319185,4870,SILLA COMEDOR JAMAICA,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,CAFE,41.0,104.0,58.0,SILLA COMEDOR JAMAICA CF 2C LIQUIDACIÓN,SILLAS DE COMEDOR,CAFE,SINTÉTICO
912,XC0027:00141:,46,5680997,225400.01111111112,0.4469840732308171,19274,STAND CAITAN,ESTUDIO,ESTANTES,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,CHAPILLA LAMINADA,MATE,,BEIGE/BLANCO,52.0,148.0,45.0,STAND CAITAN BG/BL,OTROS,OTRO,OTRO
215,D00529:00058:00058,46,29095596,1248082.0,0.4872543177954101,4060,SOFA JACO,SALAS Y SOFAS,SOFA 2P,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,2.0,CAFE,153.0,76.0,62.0,SOFA JACO 2P,SOFA 2P,CAFE,MICROFIBRA
819,XA0720:00029:,46,29735730,1222007.5652173914,0.4711685231492972,18433,SET COMEDOR WARATA,COMEDORES,SET 6P,LINEA,IMPORTADO,CONTEMPORÁNEO,CHAPILLA LAMINADA,MATE,6.0,GRIS,150.0,75.0,80.0,COMEDOR WARATA 6P GR 3C,SET 6P,GRIS,OTRO
835,XA0736:00189:,46,20146825,696101.4565217391,0.3699691516546949,18520,MESA COMEDOR WARRAH,COMEDORES,MESAS DE 6P,LINEA,IMPORTADO,CONTEMPORÁNEO,CHAPILLA LAMINADA,MATE,6.0,ROBLE,170.0,75.0,80.0,MESA COMEDOR WARRAH 6P COLOR ROBLE,OTROS,OTRO,OTRO
987,XC0118:00002:,46,47139642,1884751.5,0.45160589699299086,19178,COMEDOR ESTHER,COMEDORES,SET 6P,LINEA,IMPORTADO,CLÁSICO,MADERA LAMINADA,MATE,6.0,WENGUE,170.0,75.0,70.0,COMEDOR ESTHER CAOBA 6P,SET 6P,OTRO,MADERA LAMINADA
957,XC0083:00046:,46,17656626,719307.5434782609,0.4534687930923696,19120,SOFA CAMA MADDEN,SALAS Y SOFAS,SOFA CAMA ABATIBLE,NOVEDAD,IMPORTADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,AZUL,169.0,76.0,102.0,SOFA CAMA MADDEN 3P AZ,SOFA CAMA ABATIBLE,AZUL,MICROFIBRA
136,D00510:00079:00079,45,23444121,1052313.3777777778,0.49739779982642773,17741,SALA EN L PETIT,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,MODERNO,POLIÉSTER,TEXTILES SUAVES,3.0,NEGRO,182.0,90.0,145.0,SALA EN L PETIT DERECHA 2C,OTROS,NEGRO,OTRO
89,D00051:00116:00116,45,30450860,1219320.0340909092,0.4425796350114208,18570,SOFA DALIAN,SALAS Y SOFAS,SOFA 3P,NOVEDAD,MANUFACTURADO,CONTEMPORÁNEO,VELVET,TEXTILES SUAVES,3.0,ROJO,189.0,77.0,88.0,SOFA DALIAN 3P,SOFA 3P,ROJO,OTRO
766,XA0669:00189:,45,6946359,381641.9674796748,0.5902259590010317,15999,BIBLIOTECA STEFAN,ESTUDIO,BIBLIOTECAS,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,ROBLE,40.0,55.0,41.0,BIFET BIBLIOTECA STEFAN ROBLE 2 COL,OTROS,OTRO,MADERA LAMINADA
343,D00982:00132:00132,45,33978650,1423982.75,0.46363873771688335,15049,SOFA KANU,SALAS Y SOFAS,SOFA 3P,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,AMARILLO,192.0,88.0,92.0,SOFA KANU 3P,SOFA 3P,AMARILLO,MICROFIBRA
24,D00006:00120:00120,45,7957052,292642.84523809527,0.3915797025236686,18214,BASE CAMA TAPIZADA SEMIDOBLE,ALCOBAS,BASE CAMA DOBLE,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,130.0,40.0,200.0,BASE CAMA TAPIZADA 120X190,OTROS,CAFE,MICROFIBRA
935,XC0054:00049:,45,5604728,212289.49358974356,0.42529221910096016,19104,SILLA DE COMEDOR ALBAN,COMEDORES,SILLAS DE COMEDOR,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,VERDE,40.0,77.0,47.0,SILLA COMEDOR ALBAN TELA VD,SILLAS DE COMEDOR,OTRO,MICROFIBRA
1031,XY0028:00009:,45,29726438,1128734.3636363635,0.3255423741499409,7910,SILLA RECLINO JOCELYN,SALAS Y SOFAS,RECLINABLES 1P,DESCONTINUADO,IMPORTADO,CLÁSICO,SINTÉTICO,SUPERFICIES MATES,1.0,CAFE,90.0,102.0,77.0,SILLA RECLINO JOCELYN 6 MASAJES CF,RECLINABLES 1P,CAFE,SINTÉTICO
1204,XZ0724:00044:,45,4628456,180095.84444444443,0.42888992537313436,3113,MESA CTRO WILGA,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,CRISTAL/NEGRO,100.0,50.0,50.0,MESA CTRO WILGA 1X60 CRISTAL NG 2C,MESAS DE CENTRO,OTRO,VIDRIO
900,XC0015:00009:,45,54743273,1967179.4222222222,0.37818512392030373,19065,SOFA RECLINO TRUDY,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,180.0,100.0,92.0,SOFA RECLINO TRUDY 3P CF,RECLINABLES,CAFE,MICROFIBRA
221,D00530:00063:00063,45,35198887,1458607.7777777778,0.4588891891833046,4061,SOFA JACO,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,AZUL,163.0,81.0,87.0,SOFA JACO 3P,SOFA 3P,AZUL,MICROFIBRA
75,D00045:00118:00118,45,32007714,1323454.8357843137,0.4332716317645305,18543,SOFACAMA FALK,SALAS Y SOFAS,SOFACAMAS,NOVEDAD,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,165.0,90.0,180.0,SOFACAMA FALK,OTROS,GRIS,MICROFIBRA
893,XC0008:00005:,45,59950382,2021779.6888888888,0.3329495262192219,19093,SOFA RECLINO MACHICO,SALAS Y SOFAS,RECLINABLES,NOVEDAD,IMPORTADO,C+M - CLÁSICO + MODERNO,SINTÉTICO,SUPERFICIES MATES,3.0,NEGRO,215.0,100.0,95.0,SOFA RECLINO MACHICO 3P NG,RECLINABLES,NEGRO,SINTÉTICO
729,XA0550:00029:,45,20380098,601164.4318181818,0.15749590590477455,17624,COMEDOR ALEXE,COMEDORES,SET 6P,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,6.0,GRIS,130.0,75.0,80.0,COMEDOR ALEXE 130X80 6P GR 3C,SET 6P,GRIS,VIDRIO
