Item;Desc. item;Desc. ext. 1 detalle;Desc. ext. 2 detalle;Desc. tipo inventario;ORIGEN;DEPARTAMENTO;SUBCATEGORIA;ESTILO;VIGENCIA;001-DESCRIPCION UNIFICADA;001-ALTO EXHIBIDO;001-ANCHO EXHIBIDO;001-FONDO EXHIBIDO;001-MATERIAL PPAL;001-ACABADO;REF_Combinada;COLOR DEF;Puestos
0018208;SALA RECLINO EN L TIFANI GR OSCURO 3C;C.GRISOSC;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MODU - MODULARES;CLA - CLÁSICO;001 - LINEA;SALA RECLINO EN L TIFANI;97;136;96;Sintético;Superficies mates;XA0710:00118:;GRIS;3 Puestos
0017207;SALA RECLINO ESQUINERO WEBERRA CF 3C;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MODU - MODULARES;C+M - CLÁSICO + MODERNO;001 - LINEA;SALA RECLINO ESQUINERO WEBERRA;97;370;76;Sintético;Textiles suaves;XA0532:00009:;CAFE;Multipuestos
0017203;SALA RECLINO ESQUINERO WEBERRA NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MODU - MODULARES;CLA - CLÁSICO;001 - LINEA;SALA RECLINO ESQUINERO WEBERRA;97;136;96;Sintético;Superficies mates;XA0531:00005:;NEGRO;Multipuestos
0004931;SILLA AUXILIAR ZAIDE NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILL AUX ZAIDE;66;90;55;Microfibra;Textiles suaves;XZ0411:00005:;NEGRO;1 Puesto
0016407;SILLA AUXILIAR ALFINE TELA DISEÑO MUJER;C.DISEÑO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;001 - LINEA;SILLA AUX ALFINE;66;90;55;Microfibra;Textiles suaves;XA0377:00123:;DISEÑO;1 Puesto
0016008;SILLA AUXILIAR CARALYN TELA GR/AZ;C.GRI/AZU;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA AUX CARALYN;66;90;55;Microfibra;Textiles suaves;XA0647:00185:;GRIS;1 Puesto
0006553;SILLA AUXILIAR DALINE HM LIQUIDACIÓN;C.HUMO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUX DALINE;66;90;55;Microfibra;Textiles suaves;XZ0653:00078:;HUMO;1 Puesto
0005484;SILLA AUXILIAR JUSTA BL/NG;C.BLA/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA AUX JUSTA;66;90;55;Microfibra;Textiles suaves;XY0383:00012:;BLANCO/NEGRO;1 Puesto
0006065;SILLA AUXILIAR LARK CROMADO GR 2C;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA AUX LARK;66;90;55;Microfibra;Textiles suaves;XZ0855:00029:;GRIS;1 Puesto
0011496;SILLA AUXILIAR LORNA GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUX LORNA;66;90;55;Microfibra;Textiles suaves;XA0051:00029:;GRIS;1 Puesto
0015070;SILLA AUXILIAR BACO;T C/S AGO;T C/S AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;POLT - POLTRONAS;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR BACO;80;50;45;Microfibra;Textiles suaves;D01291:00396:00396;SURTIDOS;1 Puesto
0015070;SILLA AUXILIAR BACO;F-153 AGO;F-153 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;POLT - POLTRONAS;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR BACO;80;50;45;Microfibra;Textiles suaves;D01291:00116:00116;ROJO;1 Puesto
0015070;SILLA AUXILIAR BACO;F-151 AGO;F-151 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;POLT - POLTRONAS;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR BACO;80;50;45;Microfibra;Textiles suaves;D01291:00106:00106;VERDE;1 Puesto
0015070;SILLA AUXILIAR BACO;F-162 AGO;F-162 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;POLT - POLTRONAS;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR BACO;80;50;45;Microfibra;Textiles suaves;D01291:00135:00135;AZUL;1 Puesto
0011497;SILLA AUXILIAR LORNA RJ;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUX LORNA;66;90;55;Microfibra;Textiles suaves;XA0052:00024:;ROJO;1 Puesto
0011495;SILLA AUXILIAR LORNA RS;C.ROSADO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUX LORNA;66;90;55;Microfibra;Textiles suaves;XA0050:00010:;ROSADO;1 Puesto
0018612;SILLA AUX NAOMIE PTA MADERA BL;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUX NAOMIE;90;41;41;plastico;textura suave;XA0793:00001:;BLANCO;1 Puesto
0018613;SILLA AUX NAOMIE PTA MADERA GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUX NAOMIE;90;41;41;plastico;textura suave;XA0794:00029:;GRIS;1 Puesto
0018611;SILLA AUX NAOMIE PTA MADERA NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUX NAOMIE;90;41;41;plastico;textura suave;XA0792:00005:;NEGRO;1 Puesto
0004878;SILLA AUXILIAR SCHAPIRA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUX SCHAPIRA;89;44;45;Microfibra;Textiles suaves;XZ0266:00046:;AZUL;1 Puesto
0018460;SILLA AUXILIAR WARRAH NG COJIN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUX WARRAH;20;40;30;HIERRO;Metálico;XA0726:00005:;NEGRO;1 Puesto
0019033;SILLA AUXILIAR WATEKA BG;C.BEIGE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA AUX WATEKA;80;50;46;plastico;textura suave;XA0790:00036:;BEIGE;1 Puesto
0019032;SILLA AUXILIAR WATEKA GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA AUX WATEKA;80;50;46;plastico;textura suave;XA0789:00029:;GRIS;1 Puesto
0019034;SILLA AUXILIAR WATEKA NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA AUX WATEKA;80;50;46;plastico;textura suave;XA0791:00005:;NEGRO;1 Puesto
0019460;SILLA AUX WINDA TELA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA AUX WINDA;77;52;50;Microfibra;Textiles suaves;XC0067:00046:;AZUL;1 Puesto
0019461;SILLA AUX WINDA TELA CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;MOD - MODERNO;003 - NOVEDAD;SILLA AUX WINDA;77;52;50;Microfibra;Textiles suaves;XC0068:00009:;CAFE;1 Puesto
0018461;SILLA AUXILIAR DELICIA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR DELICIA;73;68;54;Microfibra;Textiles suaves;XA0740:00046:;AZUL;1 Puesto
0019483;SILLA AUXILIAR DELICIA TELA CAMEL;;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA AUXILIAR DELICIA;73;68;54;Microfibra;Textiles suaves;XC0111::;CAMEL;1 Puesto
0015061;SILLA AUXILIAR KABRA DESCONTINUADO;F-147 AGO;F-147 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA AUXILIAR KABRA;73;68;54;Microfibra;Textiles suaves;D00991:00095:00095;GRIS;1 Puesto
0015212;SILLA AUXILIAR KALAP DESCONTINUADO;F-149 AGO;F-149 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA AUXILIAR KALAP;76;62;70;Microfibra;Textiles suaves;D00992:00097:00097;NEGRO;1 Puesto
0016987;SILLA AUXILIAR KANTI TELA AM;C.AMARIL ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KANTI;78;44;50;Microfibra;Textiles suaves;XA0396:00108:;AMARILLO;1 Puesto
0016986;SILLA AUXILIAR KANTI TELA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KANTI;78;44;50;Microfibra;Textiles suaves;XA0395:00046:;AZUL;1 Puesto
0016988;SILLA AUXILIAR KANTI TELA GR;C.GRISOSC;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUXILIAR KANTI;78;44;50;Microfibra;Textiles suaves;XA0397:00118:;GRIS;1 Puesto
0016983;SILLA AUXILIAR KAPIL TELA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KAPIL;79;53;54;Microfibra;Textiles suaves;XA0392:00046:;AZUL;1 Puesto
0016984;SILLA AUXILIAR KAPIL TELA CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KAPIL;79;53;54;Microfibra;Textiles suaves;XA0393:00009:;CAFE;1 Puesto
0016985;SILLA AUXILIAR KAPIL TELA NR - AM;C.AMARIL ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KAPIL;79;53;54;Microfibra;Textiles suaves;XA0394:00108:;AMARILLO;1 Puesto
0004664;SILLA AUXILIAR LANELLE BL/NG;C.BLA/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR LANELLE;79;53;54;Microfibra;Textiles suaves;XZ0421:00012:;BLANCO/NEGRO;1 Puesto
0011502;SILLA AUXILIAR LORAINE AZ;C.AZUL/CL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR LORAINE;79;53;54;Microfibra;Textiles suaves;XA0057:00140:;AZUL;1 Puesto
0011500;SILLA AUXILIAR LORAINE GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR LORAINE;79;53;54;Microfibra;Textiles suaves;XA0055:00029:;GRIS;1 Puesto
0011501;SILLA AUXILIAR LORAINE RJ;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR LORAINE;90;41;41;Microfibra;Textiles suaves;XA0056:00024:;ROJO;1 Puesto
0015434;SILLA AUXILIAR LUCILLE TELA GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR LUCILLE;78;54;60;Microfibra;Textiles suaves;XA0302:00029:;GRIS;1 Puesto
0019036;SILLA AUXILIAR SASHENA AM;C.AMARIL ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUXILIAR SASHENA;83;57;45;plastico;textura suave;XA0796:00108:;AMARILLO;1 Puesto
0019035;SILLA AUXILIAR SASHENA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUXILIAR SASHENA;83;57;45;plastico;textura suave;XA0795:00046:;AZUL;1 Puesto
0019037;SILLA AUXILIAR SASHENA CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA AUXILIAR SASHENA;83;57;45;plastico;textura suave;XA0797:00009:;CAFE;1 Puesto
0010889;SILLA AUXILIAR SASHENKA 60X64 TELA RJ 2C;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR SASHENKA;83;57;45;Microfibra;Textiles suaves;XZ0972:00024:;ROJO;1 Puesto
0010890;SILLA AUXILIAR SASHENKA 69X64 TELA AZ 2C;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR SASHENKA;83;57;45;Microfibra;Textiles suaves;XZ0973:00046:;AZUL;1 Puesto
0019466;SILLA AUX WYUNA RS/GR;C.RS/GR  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA AUXILIAR WYUNA;77;61;49;plastico;textura suave;XC0073:00201:;ROSADO;1 Puesto
0018517;SILLA AUXILIAR DAYSHA CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA COMEDOR DAYSHA;87;58;50;Microfibra;Textiles suaves;XA0733:00009:;CAFE;1 Puesto
0018516;SILLA AUXILIAR DAYSHA GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA COMEDOR DAYSHA;87;58;50;Microfibra;Textiles suaves;XA0732:00029:;GRIS;1 Puesto
0015060;SILLA NINTENDO;F-216 T/P;F-216 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;001 - LINEA;SILLA NINTENDO;67;92;50;Microfibra;Textiles suaves;D00086:00382:00382;ROJO;1 Puesto
0016938;SILLA BAR ALDIS NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;CON - CONTEMPORÁNEO;001 - LINEA;SILLA BAR ALDIS;105;42;58;Microfibra;Textiles suaves;XA0384:00005:;NEGRO;1 Puesto
0019087;SILLA BAR DEBBY CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA BAR DEBBY;103;46;41;Microfibra;Textiles suaves;XA0264-1:00009:;CAFE;1 Puesto
0015363;SILLA BAR DEBBY CF 2C;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA BAR DEBBY;103;46;41;Microfibra;Textiles suaves;XA0264:00009:;CAFE;1 Puesto
0019086;SILLA BAR DEBBY GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;CON - CONTEMPORÁNEO;001 - LINEA;SILLA BAR DEBBY;103;46;41;Microfibra;Textiles suaves;XA0262-1:00029:;GRIS;1 Puesto
0004782;SILLA BAR TANIA BL NO GARANTIA;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;MOD - MODERNO;002 - DESCONTINUADO;SILLA BAR TANIA;103;46;41;Microfibra;Textiles suaves;XY0321:00001:;BLANCO;1 Puesto
0011057;SILLA COMEDOR 85-1062 NG NO GARANTIA;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR 85;77;40;47;Sintético;Superficies mates;A01040:00005:;NEGRO;1 Puesto
0007225;SILLA COMEDOR ABRIL CROMADO CUER CF/BE;C.CAF/BIE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR ABRIL;77;40;47;Sintético;Superficies mates;XR0845:00020:;CAFE/BEIGE;1 Puesto
0010867;SILLA COMEDOR AGGIE BE/CF 2C;C.BEI/CAF;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA COMEDOR AGGIE;77;40;47;Microfibra;Textiles suaves;XZ0922:00062:;BEIGE/CAFE;1 Puesto
0010866;SILLA COMEDOR AGGIE GR 2C;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA COMEDOR AGGIE;77;40;47;Microfibra;Textiles suaves;XZ0921:00029:;GRIS;1 Puesto
0010868;SILLA COMEDOR AGGIE GR/NG 2C;C.NEG/GRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA COMEDOR AGGIE;77;40;47;Microfibra;Textiles suaves;XZ0923:00040:;GRIS;1 Puesto
0019105;SILLA COMEDOR ALBAN TELA BG;C.BEIGE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA DE COMEDOR ALBAN;77;40;47;Microfibra;Textiles suaves;XC0055:00036:;BEIGE;1 Puesto
0019104;SILLA COMEDOR ALBAN TELA VD;C.VERDE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;003 - NOVEDAD;SILLA DE COMEDOR ALBAN;77;40;47;Microfibra;Textiles suaves;XC0054:00049:;VERDE;1 Puesto
0016934;SILLA COMEDOR ALDEN GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA DE COMEDOR ALDEN;80;46;40;Microfibra;Textiles suaves;XA0382:00029:;GRIS;1 Puesto
0016940;SILLA COMEDOR ALISON CF/NG;C.CAF/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA DE COMEDOR ALISON;86;42;44;Sintético;Superficies mates;XA0386:00061:;CAFE/NEGRO;1 Puesto
0016939;SILLA COMEDOR ALISON NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA DE COMEDOR ALISON;86;42;44;Sintético;Superficies mates;XA0385:00005:;NEGRO;1 Puesto
0000663;SILLA COMEDOR AMARELI BE LIQUIDACIÓN;C.BEIGE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO; SILLA COMEDOR AMARELI;86;42;44;Sintético;Superficies mates;XR0682:00036:;BEIGE;1 Puesto
0001317;SILLA COMEDOR ANIS CF 2C LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA; SILLA COMEDOR ANIS;86;42;44;Sintético;Superficies mates;XY0143:00009:;CAFE;1 Puesto
0015176;SILLA COMEDOR ASAMA CF LIQUIDACIÓN;C.CRO/CAF;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA; SILLA COMEDOR ASAMA;90;41;41;Sintético;Superficies mates;XA0255:00128:;CAFE;1 Puesto
0015178;SILLA COMEDOR ASAMA CROMADA GR;C.CRO/GRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA; SILLA COMEDOR ASAMA;90;41;41;Sintético;Superficies mates;XA0257:00127:;GRIS;1 Puesto
0007623;SILLA COMEDOR AVAT BE LIQUIDACIÓN;C.BEIGE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CLA - CLÁSICO;002 - DESCONTINUADO;SILLA COMEDOR AVAT;90;41;41;Sintético;Superficies mates;XY0083:00036:;BEIGE;1 Puesto
0007321;SILLA COMEDOR AVAT WG LIQUIDACIÓN;C.WENGUE ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA DE COMEDOR AVAT;90;45;40;Sintético;Superficies mates;XY0082:00002:;WENGUE;1 Puesto
0016009;SILLA COMEDOR CELIE ALTA CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR CELIE ALTA;103;46;41;Microfibra;Textiles suaves;XA0648:00009:;CAFE;1 Puesto
0016011;SILLA COMEDOR CELIE ALTA NR;C.NARANJA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA COMEDOR CELIE ALTA;103;46;41;Microfibra;Textiles suaves;XA0650:00050:;NARANJA;1 Puesto
0016010;SILLA COMEDOR CELIE ALTA RJ;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR CELIE ALTA;103;46;41;Microfibra;Textiles suaves;XA0649:00024:;ROJO;1 Puesto
0005844;SILLA COMEDOR CESCIA NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA COMEDOR CESCIA;90;45;40;Sintético;Superficies mates;XZ0817:00005:;NEGRO;1 Puesto
0006513;SILLA COMEDOR DAE UDC37 NG 2C LIQUIDACIÓ;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR DAE;90;45;40;Sintético;Superficies mates;XY0812:00001:;BLANCO;1 Puesto
